433,T
434,T
435,T
436,T
437,T
438,T
439,T
440,T
441,T
442,T
443,T
444,T
445,T
446,T
447,T
448,T
449,T
450,T
451,T
452,T
453,T
454,T
455,T
456,T
457,T
458,T
459,T
460,T
461,T
462,T
463,T
464,T
465,T
466,T
467,T
468,T
469,T
470,T
471,T
472,T
473,T
474,T
475,T
476,T
477,T
478,T
479,T
480,T
481,T
482,T
483,T
484,T
485,T
486,T
487,T
488,T
489,T
490,T
491,T
492,T
493,T
494,T
495,T
496,T
497,T
498,T
499,T
500,T
501,T
502,T
503,T
504,T
505,T
506,T
507,T
508,T
509,T
510,T
511,T
512,T
513,T
514,T
515,T
516,T
517,T
518,T
519,T
520,T
521,T
522,T
523,T
524,T
525,T
526,T
527,T
528,T
529,T
530,T
531,T
532,T
533,T
534,T
535,T
536,T
537,T
538,T
539,T
540,T
541,T
542,T
543,T
544,T
545,T
546,T
547,T
548,T
549,T
550,T
551,T
552,T
553,T
554,T
555,T
556,T
557,T
558,T
559,T
560,T
561,T
562,T
563,T
564,T
565,T
566,T
567,T
568,T
569,T
570,T
571,T
572,T
573,T
574,T
575,T
576,T
577,T
578,T
579,T
580,T
581,T
582,T
583,T
584,T
585,T
586,T
587,T
588,T
589,T
590,T
591,T
592,T
593,T
594,T
595,T
596,T
597,T
598,T
599,T
600,T
601,T
602,T
603,T
604,T
605,T
606,T
607,T
608,T
609,T
610,T
611,T
612,T
613,T
614,T
615,T
616,T
617,T
618,T
619,T
620,T
621,T
622,T
623,T
624,T
625,T
626,T
627,T
628,T
629,T
630,T
631,T
632,T
633,T
634,T
635,T
636,T
637,T
638,T
639,T
640,T
641,T
642,T
643,T
644,T
645,T
646,T
647,T
648,T
649,T
650,T
651,T
652,T
653,T
654,T
655,T
656,T
657,T
658,T
659,T
660,T
661,T
662,T
663,T
664,T
665,T
666,T
667,T
668,T
669,T
670,T
671,T
672,T
673,T
674,T
675,T
676,T
677,T
678,T
679,T
680,T
681,T
682,T
683,T
684,T
685,T
686,T
687,T
688,T
689,T
690,T
691,T
692,T
693,T
694,T
695,T
696,T
697,T
698,T
699,T
700,T
701,T
702,T
703,T
704,T
705,T
706,T
707,T
708,T
709,T
710,T
711,T
712,T
713,T
714,T
715,T
716,T
717,T
718,T
719,T
720,T
721,T
722,T
723,T
724,T
725,T
726,T
727,T
728,T
729,T
730,T
731,T
732,T
733,T
734,T
735,T
736,T
737,T
738,F
739,T
740,T
741,T
742,T
743,T
744,T
745,T
746,T
747,T
748,T
749,T
750,T
751,T
752,T
753,T
754,T
755,T
756,T
757,T
758,T
759,T
760,T
761,T
762,T
763,T
764,T
765,T
766,T
767,T
768,T
769,T
770,T
771,T
772,T
773,T
774,T
775,T
776,T
777,T
778,T
779,T
780,T
781,T
782,T
783,T
784,T
785,T
786,T
787,T
788,T
789,T
790,T
791,T
792,T
793,T
794,T
795,T
796,T
797,T
798,T
799,T
800,T
801,T
802,T
803,T
804,T
805,T
806,T
807,T
808,T
809,T
810,T
811,T
812,T
813,T
814,T
815,T
816,T
817,T
818,T
819,T
820,T
821,T
822,T
823,T
824,T
825,T
826,T
827,T
828,T
829,T
830,T
831,T
832,T
833,T
834,T
835,T
836,T
837,T
838,T
839,T
840,T
841,T
842,T
843,T
844,T
845,T
846,T
847,T
848,T
849,T
850,T
851,T
852,T
853,T
854,T
855,T
856,T
857,T
858,T
859,T
860,T
861,T
862,T
863,T
864,T
865,T
866,T
867,T
868,T
869,T
870,T
871,T
872,T
873,T
874,T
875,T
876,T
877,T
878,T
879,T
880,T
881,T
882,T
883,T
884,T
885,T
886,T
887,T
888,T
889,T
890,T
891,T
892,T
893,T
894,T
895,T
896,T
897,T
898,T
899,T
900,T
901,T
902,T
903,T
904,T
905,T
906,T
907,T
908,T
909,T
910,T
911,T
912,T
913,T
914,T
915,T
916,T
917,T
918,T
919,T
920,T
921,T
922,T
923,T
924,T
925,T
926,T
927,T
928,T
929,T
930,T
931,T
932,T
933,T
934,T
935,T
936,T
937,T
938,T
939,T
940,T
941,T
942,T
943,T
944,T
945,T
946,T
947,T
948,T
949,T
950,T
951,T
952,T
953,T
954,T
955,T
956,T
957,T
958,T
959,T
960,T
961,T
962,T
963,T
964,T
965,T
966,T
967,T
968,T
969,T
970,T
971,T
972,T
973,T
974,T
975,T
976,T
977,T
978,T
979,T
980,T
981,T
982,T
983,T
984,T
985,T
986,T
987,T
988,T
989,T
990,T
991,T
992,T
993,T
994,T
995,T
996,T
997,T
998,T
999,T
1000,T
1001,T
1002,T
1003,T
1004,T
1005,T
1006,T
1007,T
1008,T
1009,T
1010,T
1011,T
1012,T
1013,T
1014,T
1015,T
1016,T
1017,T
1018,T
1019,T
1020,T
1021,T
1022,T
1023,T
1024,T
1025,T
1026,T
1027,T
1028,T
1029,T
1030,T
1031,T
1032,T
1033,T
1034,T
1035,T
1036,T
1037,T
1038,T
1039,T
1040,T
1041,T
1042,T
1043,T
1044,T
1045,T
1046,T
1047,T
1048,T
1049,T
1050,T
1051,T
1052,T
1053,T
1054,T
1055,T
1056,T
1057,T
1058,T
1059,T
1060,T
1061,T
1062,T
1063,T
1064,T
1065,T
1066,T
1067,T
1068,T
1069,T
1070,T
1071,T
1072,T
1073,T
1074,T
1075,T
1076,T
1077,T
1078,T
1079,T
1080,T
1081,T
1082,T
1083,T
1084,T
1085,T
1086,T
1087,T
1088,T
1089,T
1090,T
1091,T
1092,T
1093,T
1094,T
1095,T
1096,T
1097,T
1098,T
1099,T
1100,T
1101,T
1102,T
1103,T
1104,T
1105,T
1106,T
1107,T
1108,T
1109,T
1110,T
1111,T
1112,T
1113,T
1114,T
1115,T
1116,T
1117,T
1118,T
1119,T
1120,T
1121,T
1122,T
1123,T
1124,T
1125,T
1126,T
1127,T
1128,T
1129,T
1130,T
1131,T
1132,T
1133,T
1134,T
1135,T
1136,T
1137,T
1138,T
1139,T
1140,T
1141,T
1142,T
1143,T
1144,T
1145,T
1146,T
1147,T
1148,T
1149,T
1150,T
1151,T
1152,T
1153,T
1154,T
1155,T
1156,T
1157,T
1158,T
1159,T
1160,T
1161,T
1162,T
1163,T
1164,T
1165,T
1166,T
1167,T
1168,T
1169,T
1170,T
1171,T
1172,T
1173,T
1174,T
1175,T
1176,T
1177,T
1178,T
1179,T
1180,T
1181,T
1182,T
1183,T
1184,T
1185,T
1186,T
1187,T
1188,T
1189,T
1190,T
1191,T
1192,T
1193,T
1194,T
1195,T
1196,T
1197,T
1198,T
1199,T
1200,T
1201,T
1202,T
1203,T
1204,T
1205,T
1206,T
1207,T
1208,T
1209,T
1210,T
1211,T
1212,T
1213,T
1214,T
1215,T
1216,T
1217,T
1218,T
1219,T
1220,T
1221,T
1222,T
1223,T
1224,T
1225,T
1226,T
1227,T
1228,T
1229,T
1230,T
1231,T
1232,T
1233,T
1234,T
1235,T
1236,T
1237,T
1238,T
1239,T
1240,T
1241,T
1242,T
1243,T
1244,T
1245,T
1246,T
1247,T
1248,T
1249,T
1250,T
1251,T
1252,T
1253,T
1254,T
1255,T
1256,T
1257,T
1258,T
1259,T
1260,T
1261,T
1262,T
1263,T
1264,T
1265,T
1266,T
1267,T
1268,T
1269,T
1270,T
1271,T
1272,T
1273,T
1274,T
1275,T
1276,T
1277,T
1278,T
1279,T
1280,T
1281,T
1282,T
1283,T
1284,T
1285,T
1286,T
1287,T
1288,T
1289,T
1290,T
1291,T
1292,T
1293,T
1294,T
1295,T
1296,T
1297,T
1298,T
1299,T
1300,T
1301,T
1302,T
1303,T
1304,T
1305,T
1306,T
1307,T
1308,T
1309,T
1310,T
1311,T
1312,T
1313,T
1314,T
1315,T
1316,T
1317,T
1318,T
1319,T
1320,T
1321,T
1322,T
1323,T
1324,T
1325,T
1326,T
1327,T
1328,T
1329,T
1330,T
1331,T
1332,T
1333,T
1334,T
1335,T
1336,T
1337,T
1338,T
1339,T
1340,T
1341,T
1342,T
1343,T
1344,T
1345,T
1346,T
1347,T
1348,T
1349,T
1350,T
1351,T
1352,T
1353,T
1354,T
1355,T
1356,T
1357,T
1358,T
1359,T
1360,T
1361,T
1362,T
1363,T
1364,T
1365,T
1366,T
1367,T
1368,T
1369,T
1370,T
1371,T
1372,T
1373,T
1374,T
1375,T
1376,T
1377,T
1378,T
1379,T
1380,T
1381,T
1382,T
1383,T
1384,T
1385,T
1386,T
1387,T
1388,T
1389,T
1390,T
1391,T
1392,T
1393,T
1394,T
1395,T
1396,T
1397,T
1398,T
1399,T
1400,T
1401,T
1402,T
1403,T
1404,T
1405,T
1406,T
1407,T
1408,T
1409,T
1410,T
1411,T
1412,T
1413,T
1414,T
1415,T
1416,T
1417,T
1418,T
1419,T
1420,T
1421,T
1422,T
1423,T
1424,T
1425,T
1426,T
1427,T
1428,T
1429,T
1430,T
1431,T
1432,T
1433,T
1434,T
1435,T
1436,T
1437,T
1438,T
1439,T
1440,T
1441,T
1442,T
1443,T
1444,T
1445,T
1446,T
1447,T
1448,T
1449,T
1450,T
1451,T
1452,T
1453,T
1454,T
1455,T
1456,T
1457,T
1458,T
1459,T
1460,T
1461,T
1462,T
1463,T
1464,T
1465,T
1466,T
1467,T
1468,T
1469,T
1470,T
1471,T
1472,T
1473,T
1474,T
1475,T
1476,T
1477,T
1478,T
1479,T
1480,T
1481,T
1482,T
1483,T
1484,T
1485,T
1486,T
1487,T
1488,T
1489,T
1490,T
1491,T
1492,T
1493,T
1494,T
1495,T
1496,T
1497,T
1498,T
1499,T
1500,T
1501,T
1502,T
1503,T
1504,T
1505,T
1506,T
1507,T
1508,T
1509,T
1510,T
1511,T
1512,T
1513,T
1514,T
1515,T
1516,T
1517,T
1518,T
1519,T
1520,T
1521,T
1522,T
1523,T
1524,T
1525,T
1526,T
1527,T
1528,T
1529,T
1530,T
1531,T
1532,T
1533,T
1534,T
1535,T
1536,T
1537,T
1538,T
1539,T
1540,T
1541,T
1542,T
1543,T
1544,T
1545,T
1546,T
1547,T
1548,T
1549,T
1550,T
1551,T
1552,T
1553,T
1554,T
1555,T
1556,T
1557,T
1558,T
1559,T
1560,T
1561,T
1562,T
1563,T
1564,T
1565,T
1566,T
1567,T
1568,T
1569,T
1570,T
1571,T
1572,T
1573,T
1574,T
1575,T
1576,T
1577,T
1578,T
1579,T
1580,T
1581,T
1582,T
1583,T
1584,T
1585,T
1586,T
1587,T
1588,T
1589,T
1590,T
1591,T
1592,T
1593,T
1594,T
1595,T
1596,T
1597,T
1598,T
1599,T
1600,T
1601,T
1602,T
1603,T
1604,T
1605,T
1606,T
1607,T
1608,T
1609,T
1610,T
1611,T
1612,T
1613,T
1614,T
1615,T
1616,T
1617,T
1618,T
1619,T
1620,T
1621,T
1622,T
1623,T
1624,T
1625,T
1626,T
1627,T
1628,T
1629,T
1630,T
1631,T
1632,T
1633,T
1634,T
1635,T
1636,T
1637,T
1638,T
1639,T
1640,T
1641,T
1642,T
1643,T
1644,T
1645,T
1646,T
1647,T
1648,T
1649,T
1650,T
1651,T
1652,T
1653,T
1654,T
1655,T
1656,T
1657,T
1658,T
1659,T
1660,T
1661,T
1662,T
1663,T
1664,T
1665,T
1666,T
1667,T
1668,T
1669,T
1670,T
1671,T
1672,T
1673,T
1674,T
1675,T
1676,T
1677,T
1678,T
1679,T
1680,T
1681,T
1682,T
1683,T
1684,T
1685,T
1686,T
1687,T
1688,T
1689,T
1690,T
1691,T
1692,T
1693,T
1694,T
1695,T
1696,T
1697,T
1698,T
1699,T
1700,T
1701,T
1702,T
1703,T
1704,T
1705,T
1706,T
1707,T
1708,T
1709,T
1710,T
1711,T
1712,T
1713,T
1714,T
1715,T
1716,T
1717,T
1718,T
1719,T
1720,T
1721,T
1722,T
1723,T
1724,T
1725,T
1726,T
1727,T
1728,T
1729,T
1730,T
1731,T
1732,T
1733,T
1734,T
1735,T
1736,T
1737,T
1738,T
1739,T
1740,T
1741,T
1742,T
1743,T
1744,T
1745,T
1746,T
1747,T
1748,T
1749,T
1750,T
1751,T
1752,T
1753,T
1754,T
1755,T
1756,T
1757,T
1758,T
1759,T
1760,T
1761,T
1762,T
1763,T
1764,T
1765,T
1766,T
1767,T
1768,T
1769,T
1770,T
1771,T
1772,T
1773,T
1774,T
1775,T
1776,T
1777,T
1778,T
1779,T
1780,T
1781,T
1782,T
1783,T
1784,T
1785,T
1786,T
1787,T
1788,T
1789,T
1790,T
1791,T
1792,T
1793,T
1794,T
1795,T
1796,T
1797,T
1798,T
1799,T
1800,T
1801,T
1802,T
1803,T
1804,T
1805,T
1806,T
1807,T
1808,T
1809,T
1810,T
1811,T
1812,T
1813,T
1814,T
1815,T
1816,T
1817,T
1818,T
1819,T
1820,T
1821,T
1822,T
1823,T
1824,T
1825,T
1826,T
1827,T
1828,T
1829,T
1830,T
1831,T
1832,T
1833,T
1834,T
1835,T
1836,T
1837,T
1838,T
1839,T
1840,T
1841,T
1842,T
1843,T
1844,T
1845,T
1846,T
1847,T
1848,T
1849,T
1850,T
1851,T
1852,T
1853,T
1854,T
1855,T
1856,T
1857,T
1858,T
1859,T
1860,T
1861,T
1862,T
1863,T
1864,T
1865,T
1866,T
1867,T
1868,T
1869,T
1870,T
1871,T
1872,T
1873,T
1874,T
1875,T
1876,T
1877,T
1878,T
1879,T
1880,T
1881,T
1882,T
1883,T
1884,T
1885,T
1886,T
1887,T
1888,T
1889,T
1890,T
1891,T
1892,T
1893,T
1894,T
1895,T
1896,T
1897,T
1898,T
1899,T
1900,T
1901,T
1902,T
1903,T
1904,T
1905,T
1906,T
1907,T
1908,T
1909,T
1910,T
1911,T
1912,T
1913,T
1914,T
1915,T
1916,T
1917,T
1918,T
1919,T
1920,T
1921,T
1922,T
1923,T
1924,T
1925,T
1926,T
1927,T
1928,T
1929,T
1930,T
1931,T
1932,T
1933,T
1934,T
1935,T
1936,T
1937,T
1938,T
1939,T
1940,T
1941,T
1942,T
1943,T
1944,T
1945,T
1946,T
1947,T
1948,T
1949,T
1950,T
1951,T
1952,T
1953,T
1954,T
1955,T
1956,T
1957,T
1958,T
1959,T
1960,T
1961,T
1962,T
1963,T
1964,T
1965,T
1966,T
1967,T
1968,T
1969,T
1970,T
1971,T
1972,T
1973,T
1974,T
1975,T
1976,T
1977,T
1978,T
1979,T
1980,T
1981,T
1982,T
1983,T
1984,T
1985,T
1986,T
1987,T
1988,T
1989,T
1990,T
1991,T
1992,T
1993,T
1994,T
1995,T
1996,T
1997,T
1998,T
1999,T
2000,T
2001,T
2002,T
2003,T
2004,T
2005,T
2006,T
2007,T
2008,T
2009,T
2010,T
2011,T
2012,T
2013,T
2014,T
2015,C
2016,C
2017,T
2018,T
2019,T
2020,T
2021,T
2022,T
2023,T
2024,T
2025,T
2026,T
2027,T
2028,T
2029,T
2030,T
2031,T
2032,T
2033,T
2034,T
2035,T
2036,T
2037,T
2038,T
2039,T
2040,T
2041,T
2042,T
2043,T
2044,T
2045,T
2046,T
2047,T
2048,T
2049,T
2050,T
2051,T
2052,T
2053,T
2054,T
2055,T
2056,T
2057,T
2058,T
2059,T
2060,T
2061,T
2062,T
2063,T
2064,T
2065,T
2066,T
2067,T
2068,T
2069,T
2070,T
2071,T
2072,T
2073,T
2074,T
2075,T
2076,T
2077,T
2078,T
2079,T
2080,T
2081,T
2082,T
2083,T
2084,T
2085,T
2086,T
2087,T
2088,T
2089,T
2090,T
2091,T
2092,T
2093,T
2094,T
2095,T
2096,T
2097,T
2098,T
2099,T
2100,T
2101,T
2102,T
2103,T
2104,T
2105,T
2106,T
2107,T
2108,T
2109,T
2110,T
2111,T
2112,T
2113,T
2114,T
2115,T
2116,T
2117,T
2118,T
2119,T
2120,T
2121,T
2122,T
2123,T
2124,T
2125,T
2126,T
2127,T
2128,T
2129,T
2130,T
2131,T
2132,T
2133,T
2134,T
2135,T
2136,T
2137,T
2138,T
2139,T
2140,T
2141,T
2142,T
2143,T
2144,T
2145,T
2146,T
2147,T
2148,T
2149,T
2150,T
2151,T
2152,T
2153,T
2154,T
2155,T
2156,T
2157,T
2158,T
2159,T
2160,T
2161,T
2162,T
2163,T
2164,T
2165,T
2166,T
2167,T
2168,T
2169,T
2170,T
2171,T
2172,T
2173,T
2174,T
2175,T
2176,T
2177,T
2178,T
2179,T
2180,T
2181,T
2182,T
2183,T
2184,T
2185,T
2186,T
2187,T
2188,T
2189,T
2190,T
2191,T
2192,T
2193,T
2194,T
2195,T
2196,T
2197,T
2198,T
2199,T
2200,T
2201,T
2202,T
2203,T
2204,T
2205,T
2206,T
2207,T
2208,T
2209,T
2210,T
2211,T
2212,T
2213,T
2214,T
2215,T
2216,T
2217,T
2218,T
2219,T
2220,T
2221,T
2222,T
2223,T
2224,T
2225,T
2226,T
2227,T
2228,T
2229,T
2230,T
2231,T
2232,T
2233,T
2234,T
2235,T
2236,T
2237,T
2238,T
2239,T
2240,T
2241,T
2242,T
2243,T
2244,T
2245,T
2246,T
2247,T
2248,T
2249,T
2250,T
2251,T
2252,T
2253,T
2254,T
2255,T
2256,T
2257,T
2258,T
2259,T
2260,T
2261,T
2262,T
2263,T
2264,T
2265,T
2266,T
2267,T
2268,T
2269,T
2270,T
2271,T
2272,T
2273,T
2274,T
2275,T
2276,T
2277,T
2278,T
2279,T
2280,T
2281,T
2282,T
2283,T
2284,T
2285,T
2286,T
2287,T
2288,T
2289,T
2290,T
2291,T
2292,T
2293,T
2294,T
2295,T
2296,T
2297,T
2298,T
2299,T
2300,T
2301,T
2302,T
2303,T
2304,T
2305,T
2306,T
2307,T
2308,T
2309,T
2310,T
2311,T
2312,T
2313,T
2314,T
2315,T
2316,T
2317,T
2318,T
2319,T
2320,T
2321,T
2322,T
2323,T
2324,T
2325,T
2326,T
2327,T
2328,T
2329,T
2330,T
2331,T
2332,T
2333,T
2334,T
2335,T
2336,T
2337,T
2338,T
2339,T
2340,T
2341,T
2342,T
2343,T
2344,T
2345,T
2346,T
2347,T
2348,T
2349,T
2350,T
2351,T
2352,T
2353,T
2354,T
2355,T
2356,T
2357,T
2358,T
2359,T
2360,T
2361,T
2362,T
2363,T
2364,T
2365,T
2366,T
2367,T
2368,T
2369,T
2370,T
2371,T
2372,T
2373,T
2374,T
2375,T
2376,T
2377,T
2378,T
2379,T
2380,T
2381,T
2382,T
2383,T
2384,T
2385,T
2386,T
2387,T
2388,T
2389,T
2390,T
2391,T
2392,T
2393,T
2394,T
2395,T
2396,T
2397,T
2398,T
2399,T
2400,T
2401,T
2402,T
2403,T
2404,T
2405,T
2406,T
2407,T
2408,T
2409,T
2410,T
2411,T
2412,T
2413,T
2414,T
2415,T
2416,T
2417,T
2418,T
2419,T
2420,T
2421,T
2422,T
2423,T
2424,T
2425,T
2426,T
2427,T
2428,T
2429,T
2430,T
2431,T
2432,T
2433,T
2434,T
2435,T
2436,T
2437,T
2438,T
2439,T
2440,T
2441,T
2442,T
2443,T
2444,T
2445,T
2446,T
2447,T
2448,T
2449,T
2450,T
2451,T
2452,T
2453,T
2454,T
2455,T
2456,T
2457,T
2458,T
2459,T
2460,T
2461,T
2462,T
2463,T
2464,T
2465,T
2466,T
2467,T
2468,T
2469,T
2470,T
2471,T
2472,T
2473,T
2474,T
2475,T
2476,T
2477,T
2478,T
2479,T
2480,T
2481,T
2482,T
2483,T
2484,T
2485,T
2486,T
2487,T
2488,T
2489,T
2490,T
2491,T
2492,T
2493,T
2494,T
2495,T
2496,T
2497,T
2498,T
2499,T
2500,T
2501,T
2502,T
2503,T
2504,T
2505,T
2506,T
2507,T
2508,T
2509,T
2510,T
2511,T
2512,T
2513,T
2514,T
2515,T
2516,T
2517,T
2518,T
2519,T
2520,T
2521,T
2522,T
2523,T
2524,T
2525,T
2526,T
2527,T
2528,T
2529,T
2530,T
2531,T
2532,T
2533,T
2534,T
2535,T
2536,T
2537,T
2538,T
2539,T
2540,T
2541,T
2542,T
2543,T
2544,T
2545,T
2546,T
2547,T
2548,T
2549,T
2550,T
2551,T
2552,T
2553,T
2554,T
2555,T
2556,T
2557,T
2558,T
2559,T
2560,T
2561,T
2562,T
2563,T
2564,T
2565,T
2566,T
2567,T
2568,T
2569,T
2570,T
2571,T
2572,T
2573,T
2574,T
2575,T
2576,T
2577,T
2578,T
2579,T
2580,T
2581,T
2582,T
2583,T
2584,T
2585,T
2586,T
2587,T
2588,T
2589,T
2590,T
2591,T
2592,T
2593,T
2594,T
2595,T
2596,T
2597,T
2598,T
2599,T
2600,T
2601,T
2602,T
2603,T
2604,T
2605,T
2606,T
2607,T
2608,T
2609,T
2610,T
2611,T
2612,T
2613,T
2614,T
2615,T
2616,T
2617,T
2618,T
2619,T
2620,T
2621,T
2622,T
2623,T
2624,T
2625,T
2626,T
2627,T
2628,T
2629,T
2630,T
2631,T
2632,T
2633,T
2634,T
2635,T
2636,T
2637,T
2638,T
2639,T
2640,T
2641,T
2642,T
2643,T
2644,T
2645,T
2646,T
2647,T
2648,T
2649,T
2650,T
2651,T
2652,T
2653,T
2654,T
2655,T
2656,T
2657,T
2658,T
2659,T
2660,T
2661,T
2662,T
2663,T
2664,T
2665,T
2666,T
2667,T
2668,T
2669,T
2670,T
2671,T
2672,T
2673,T
2674,T
2675,T
2676,T
2677,T
2678,T
2679,T
2680,T
2681,T
2682,T
2683,T
2684,T
2685,T
2686,T
2687,T
2688,T
2689,T
2690,T
2691,T
2692,T
2693,T
2694,T
2695,T
2696,T
2697,T
2698,T
2699,T
2700,T
2701,T
2702,T
2703,T
2704,T
2705,T
2706,T
2707,T
2708,T
2709,T
2710,T
2711,T
2712,T
2713,T
2714,T
2715,T
2716,T
2717,T
2718,T
2719,T
2720,T
2721,T
2722,T
2723,T
2724,T
2725,T
2726,T
2727,T
2728,T
2729,T
2730,T
2731,T
2732,T
2733,T
2734,T
2735,T
2736,T
2737,T
2738,T
2739,T
2740,T
2741,T
2742,T
2743,T
2744,T
2745,T
2746,T
2747,T
2748,T
2749,T
2750,T
2751,T
2752,T
2753,T
2754,T
2755,T
2756,T
2757,T
2758,T
2759,T
2760,T
2761,T
2762,T
2763,T
2764,T
2765,T
2766,T
2767,T
2768,T
2769,T
2770,T
2771,T
2772,T
2773,T
2774,T
2775,T
2776,T
2777,T
2778,T
2779,T
2780,T
2781,T
2782,T
2783,T
2784,T
2785,T
2786,T
2787,T
2788,T
2789,T
2790,T
2791,T
2792,T
2793,T
2794,T
2795,T
2796,T
2797,T
2798,T
2799,T
2800,T
2801,T
2802,T
2803,T
2804,T
2805,T
2806,T
2807,T
2808,T
2809,T
2810,T
2811,T
2812,T
2813,T
2814,T
2815,T
2816,T
2817,T
2818,T
2819,T
2820,T
2821,T
2822,T
2823,T
2824,T
2825,T
2826,T
2827,T
2828,T
2829,T
2830,T
2831,T
2832,T
2833,T
2834,T
2835,T
2836,T
2837,T
2838,T
2839,T
2840,T
2841,T
2842,T
2843,T
2844,T
2845,T
2846,T
2847,T
2848,T
2849,T
2850,T
2851,T
2852,T
2853,T
2854,T
2855,T
2856,T
2857,T
2858,T
2859,T
2860,T
2861,T
2862,T
2863,T
2864,T
2865,T
2866,T
2867,T
2868,T
2869,T
2870,T
2871,T
2872,T
2873,T
2874,T
2875,T
2876,T
2877,T
2878,T
2879,T
2880,T
2881,T
2882,T
2883,T
2884,T
2885,T
2886,T
2887,T
2888,T
2889,T
2890,T
2891,T
2892,T
2893,T
2894,T
2895,T
2896,T
2897,T
2898,T
2899,T
2900,T
2901,T
2902,T
2903,T
2904,T
2905,T
2906,T
2907,T
2908,T
2909,T
2910,T
2911,T
2912,T
2913,T
2914,T
2915,T
2916,T
2917,T
2918,T
2919,T
2920,T
2921,T
2922,T
2923,T
2924,T
2925,T
2926,T
2927,T
2928,T
2929,T
2930,T
2931,T
2932,T
2933,T
2934,T
2935,T
2936,T
2937,T
2938,T
2939,T
2940,T
2941,T
2942,T
2943,T
2944,T
2945,T
2946,T
2947,T
2948,T
2949,T
2950,T
2951,T
2952,T
2953,T
2954,T
2955,T
2956,T
2957,T
2958,T
2959,T
2960,T
2961,T
2962,T
2963,T
2964,T
2965,T
2966,T
2967,T
2968,T
2969,T
2970,T
2971,T
2972,T
2973,T
2974,T
2975,T
2976,T
2977,T
2978,T
2979,T
2980,T
2981,T
2982,T
2983,T
2984,T
2985,T
2986,T
2987,T
2988,T
2989,T
2990,T
2991,T
2992,T
2993,T
2994,T
2995,T
2996,T
2997,T
2998,T
2999,T
